Identifiant PRM;Date de début;Date de fin;Grandeur physique;Grandeur métier;Etape métier;Unité;Horodate;Valeur;Nature;Pas;Indice de vraisemblance;Etat complémentaire
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-29 16:00:00;2050;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-29 17:00:00;2605;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-29 18:00:00;3219;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-29 19:00:00;2312;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-29 20:00:00;2970;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-29 21:00:00;2743;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-29 22:00:00;2029;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-29 23:00:00;2002;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-30 00:00:00;1819;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-30 01:00:00;1705;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-30 02:00:00;1824;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-30 03:00:00;2855;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-30 04:00:00;3736;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-30 05:00:00;1475;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-30 06:00:00;1746;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-30 07:00:00;1281;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-30 08:00:00;1625;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-30 09:00:00;1189;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-30 10:00:00;1258;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-30 11:00:00;1280;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-30 12:00:00;1589;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-30 13:00:00;1928;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-30 14:00:00;2691;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-30 15:00:00;2337;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-30 16:00:00;3841;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-30 17:00:00;2621;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-30 18:00:00;3015;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-30 19:00:00;3221;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-30 20:00:00;2765;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-30 21:00:00;2286;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-30 22:00:00;2528;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-30 23:00:00;2573;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-31 01:00:00;1939;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-31 02:00:00;1893;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-31 03:00:00;2985;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-31 04:00:00;2927;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-31 05:00:00;1500;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-31 06:00:00;1879;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-31 07:00:00;1387;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-31 08:00:00;1374;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-31 09:00:00;1179;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-31 10:00:00;1141;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-31 11:00:00;1453;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-31 12:00:00;1562;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-31 13:00:00;1523;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-31 14:00:00;2541;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-31 15:00:00;1111;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-31 16:00:00;1465;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-31 17:00:00;2473;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-31 18:00:00;1627;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-31 19:00:00;1686;B;PT60M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-31 19:30:00;1616;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-31 20:00:00;3198;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-31 20:30:00;1996;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-31 21:00:00;1760;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-31 21:30:00;2134;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-31 22:00:00;2050;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-31 22:30:00;2080;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-31 23:00:00;2358;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-07-31 23:30:00;2132;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 00:00:00;1362;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 00:30:00;1342;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 01:00:00;1210;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 01:30:00;1304;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 02:00:00;1290;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 02:30:00;1352;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 03:00:00;4022;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 03:30:00;3136;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 04:00:00;1270;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 04:30:00;1368;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 05:00:00;1338;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 05:30:00;2268;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 06:00:00;1252;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 06:30:00;1346;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 07:00:00;1284;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 07:30:00;2102;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 08:00:00;1434;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 08:30:00;1058;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 09:00:00;874;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 09:30:00;1070;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 10:00:00;902;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 10:30:00;724;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 11:00:00;682;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 11:30:00;542;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 12:00:00;504;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 12:30:00;574;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 13:00:00;490;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 13:30:00;542;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 14:00:00;554;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 14:30:00;516;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 15:00:00;504;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 15:30:00;518;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 16:00:00;538;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 16:30:00;538;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 17:00:00;518;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 17:30:00;562;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 18:00:00;504;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 18:30:00;486;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 19:00:00;488;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 19:30:00;532;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 20:00:00;490;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 20:30:00;496;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 21:00:00;514;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 21:30:00;542;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 22:00:00;484;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 22:30:00;532;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 23:00:00;576;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-01 23:30:00;494;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 00:00:00;518;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 00:30:00;544;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 01:00:00;492;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 01:30:00;516;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 02:00:00;548;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 02:30:00;488;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 03:00:00;552;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 03:30:00;522;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 04:00:00;526;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 04:30:00;508;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 05:00:00;510;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 05:30:00;540;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 06:00:00;520;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 06:30:00;514;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 07:00:00;562;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 07:30:00;570;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 08:00:00;460;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 08:30:00;536;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 09:00:00;548;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 09:30:00;506;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 10:00:00;492;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 10:30:00;490;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 11:00:00;528;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 11:30:00;496;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 12:00:00;574;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 12:30:00;554;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 13:00:00;472;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 13:30:00;530;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 14:00:00;506;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 14:30:00;562;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 15:00:00;490;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 15:30:00;536;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 16:00:00;492;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 16:30:00;568;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 17:00:00;498;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 17:30:00;604;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 18:00:00;472;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 18:30:00;530;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 19:00:00;470;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 19:30:00;510;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 20:00:00;520;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 20:30:00;494;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 21:00:00;564;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 21:30:00;506;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 22:00:00;514;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 22:30:00;612;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 23:00:00;456;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-02 23:30:00;518;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-03 00:00:00;542;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-03 00:30:00;514;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-03 01:00:00;502;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-03 01:30:00;530;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-03 02:00:00;538;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-03 02:30:00;524;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-03 03:00:00;500;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-03 03:30:00;528;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-03 04:00:00;492;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-03 04:30:00;572;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-03 05:00:00;490;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-03 05:30:00;496;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-03 06:00:00;502;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-03 06:30:00;524;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-03 07:00:00;510;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-03 07:30:00;576;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-03 08:00:00;478;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-03 08:30:00;524;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-03 09:00:00;582;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-03 09:30:00;542;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-03 10:00:00;554;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-03 10:30:00;494;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-03 11:00:00;502;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-03 11:30:00;478;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-03 12:00:00;546;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-03 12:30:00;468;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-03 13:00:00;582;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-03 13:30:00;494;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-03 14:00:00;510;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-03 14:30:00;550;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-03 15:00:00;496;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-03 15:30:00;524;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-03 16:00:00;570;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-03 16:30:00;456;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-03 17:00:00;586;B;PT30M;0;0
19125759625988;2023-03-13 00:00:00;2025-03-13 00:00:00;PA;CONS;BRUT;W;2024-08-03 17:30:00;480;B;PT30M;0;0
